EC-Lab ASCII FILE
Nb header lines : 55                          

Linear Polarization

Run on channel : 2 (SN 25892)
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Ewe ctrl range : min = -10,00 V, max = 10,00 V
Safety Limits :
	Do not start on E overload
Acquisition started on : 10.08.2018 15:01:16
Saved on :
	File : 1.4571_plasma.mpr
	Directory : D:\VLK\2018\Probe MPAL40\
	Host : 172.16.12.5
Device : VSP (SN 1524)
Address : USB
EC-Lab for windows v10.44 (software)
Internet server v10.44 (firmware)
Command interpretor v10.44 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Electrode surface area : 0,001 cm²
Characteristic mass : 0,001 g
Equivalent Weight : 0,000 g/eq.
Density : 0,000 g/cm3
tR (h:m:s)          0:00:0,0000         
dER/dt (mV/h)       0,0                 
dER (mV)            0                   
dtR (s)             1,0000              
dE/dt               0,100               
dE/dt unit          mV/s                
Ei (V)              -0,300              
vs.                 Ref                 
EL (V)              1,500               
vs.                 Ref                 
record              I                   
dI                  0,000               
unit dI             µA                  
tI (s)              2,0000              
step percent        25                  
N                   5                   
E range min (V)     -10,000             
E range max (V)     10,000              
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           5                   

mode	ox/red	error	control changes	time/s	control/V	Ewe/V	I/mA	P/W
2	1	0	1	2,604000334217417E+003	-3,9858516E-002	-4,0435996E-002	-1,1354342E-001	4,5912411E-006
2	1	0	1	2,606000334166893E+003	-3,9550576E-002	-4,0168546E-002	-1,1356888E-001	4,5618967E-006
2	1	0	1	2,608000334116368E+003	-3,9550576E-002	-4,0015716E-002	-1,1358160E-001	4,5450488E-006
2	1	0	1	2,610000334065844E+003	-3,9242636E-002	-3,9729159E-002	-1,1364523E-001	4,5150296E-006
2	1	0	1	2,612000334015320E+003	-3,8934696E-002	-3,9538123E-002	-1,1346707E-001	4,4862750E-006
2	1	0	1	2,614000333964796E+003	-3,8934696E-002	-3,9442603E-002	-1,1342888E-001	4,4739304E-006
2	1	0	1	2,616000333914271E+003	-3,8626757E-002	-3,9136942E-002	-1,1309802E-001	4,4263106E-006
2	1	0	1	2,618000333863747E+003	-3,8318817E-002	-3,8697556E-002	-1,1311711E-001	4,3773557E-006
2	1	0	1	2,620000333813223E+003	-3,8318817E-002	-3,8869489E-002	-1,1323800E-001	4,4015032E-006
2	1	0	1	2,622000333762699E+003	-3,8010877E-002	-3,8430106E-002	-1,1307893E-001	4,3456353E-006
2	1	0	1	2,624000333712174E+003	-3,7702937E-002	-3,8181756E-002	-1,1272260E-001	4,3039468E-006
2	1	0	1	2,626000333661650E+003	-3,7702937E-002	-3,8200859E-002	-1,1276715E-001	4,3078016E-006
2	1	0	1	2,628000333611126E+003	-3,7394997E-002	-3,7952513E-002	-1,1288805E-001	4,2843849E-006
2	1	0	1	2,630000333560602E+003	-3,7087057E-002	-3,7665956E-002	-1,1239809E-001	4,2335814E-006
2	1	0	1	2,632000333510077E+003	-3,7087057E-002	-3,7589539E-002	-1,1246172E-001	4,2273841E-006
2	1	0	1	2,634000333459553E+003	-3,6779117E-002	-3,7436709E-002	-1,1225174E-001	4,2023357E-006
2	1	0	1	2,636000333409029E+003	-3,6779117E-002	-3,7379399E-002	-1,1220720E-001	4,1942376E-006
2	1	0	1	2,638000333358505E+003	-3,6471177E-002	-3,7054636E-002	-1,1483511E-001	4,2551733E-006
2	1	0	1	2,640000333307980E+003	-3,6163237E-002	-3,6634352E-002	-1,1424971E-001	4,1854641E-006
2	1	0	1	2,642000333257456E+003	-3,6163237E-002	-3,6577042E-002	-1,1417335E-001	4,1761236E-006
2	1	0	1	2,644000333206932E+003	-3,5855297E-002	-3,6366899E-002	-1,1397611E-001	4,1449575E-006
2	1	0	1	2,646000333156408E+003	-3,5547357E-002	-3,6023032E-002	-1,1360706E-001	4,0924706E-006
2	1	0	1	2,648000333105883E+003	-3,5547357E-002	-3,6003929E-002	-1,1360069E-001	4,0900709E-006
2	1	0	1	2,650000333055359E+003	-3,5239417E-002	-3,5660062E-002	-1,1342253E-001	4,0446544E-006
2	1	0	1	2,652000333004835E+003	-3,4931477E-002	-3,5449922E-002	-1,1313620E-001	4,0106697E-006
2	1	0	1	2,654000332954311E+003	-3,4931477E-002	-3,5373505E-002	-1,1315528E-001	4,0026989E-006
2	1	0	1	2,656000332903786E+003	-3,4623537E-002	-3,5010535E-002	-1,1305347E-001	3,9580627E-006
2	1	0	1	2,658000332853262E+003	-3,4315597E-002	-3,4723978E-002	-1,1256988E-001	3,9088741E-006
2	1	0	1	2,660000332802738E+003	-3,4315597E-002	-3,4781288E-002	-1,1269078E-001	3,9195306E-006
2	1	0	1	2,662000332752214E+003	-3,4007657E-002	-3,4532942E-002	-1,1265261E-001	3,8902258E-006
2	1	0	1	2,664000332701689E+003	-3,3699717E-002	-3,4246385E-002	-1,1233446E-001	3,8470494E-006
2	1	0	1	2,666000332651165E+003	-3,3699717E-002	-3,4227282E-002	-1,1238535E-001	3,8466451E-006
2	1	0	1	2,668000332600641E+003	-3,3391777E-002	-3,3806998E-002	-1,1231537E-001	3,7970456E-006
2	1	0	1	2,670000332550117E+003	-3,3083837E-002	-3,3596858E-002	-1,1199722E-001	3,7627547E-006
2	1	0	1	2,672000332499592E+003	-3,3083837E-002	-3,3444028E-002	-1,1208630E-001	3,7486175E-006
2	1	0	1	2,674000332449068E+003	-3,2775894E-002	-3,3195678E-002	-1,1204176E-001	3,7193024E-006
2	1	0	1	2,676000332398544E+003	-3,2775894E-002	-3,3272095E-002	-1,1207357E-001	3,7289226E-006
2	1	0	1	2,678000332348020E+003	-3,2467954E-002	-3,2966435E-002	-1,1188268E-001	3,6883730E-006
2	1	0	1	2,680000332297495E+003	-3,2160014E-002	-3,2641672E-002	-1,1167271E-001	3,6451838E-006
2	1	0	1	2,682000332246971E+003	-3,2160014E-002	-3,2622568E-002	-1,1165998E-001	3,6426354E-006
2	1	0	1	2,684000332196447E+003	-3,1852074E-002	-3,2297805E-002	-1,1145636E-001	3,5997959E-006
2	1	0	1	2,686000332145923E+003	-3,1544134E-002	-3,1973042E-002	-1,1127184E-001	3,5576991E-006
2	1	0	1	2,688000332095398E+003	-3,1544134E-002	-3,2011248E-002	-1,1097278E-001	3,5523772E-006
2	1	0	1	2,690000332044874E+003	-3,1236196E-002	-3,1686485E-002	-1,1083279E-001	3,5119015E-006
2	1	0	1	2,692000331994350E+003	-3,0928256E-002	-3,1342618E-002	-1,1061645E-001	3,4670093E-006
2	1	0	1	2,694000331943826E+003	-3,0928256E-002	-3,1514551E-002	-1,1061645E-001	3,4860279E-006
2	1	0	1	2,696000331893301E+003	-3,0620316E-002	-3,1056061E-002	-1,1044465E-001	3,4299758E-006
2	1	0	1	2,698000331842777E+003	-3,0312376E-002	-3,0673986E-002	-1,1023467E-001	3,3813367E-006
2	1	0	1	2,700000331792253E+003	-3,0312376E-002	-3,0903231E-002	-1,1026012E-001	3,4073939E-006
2	1	0	1	2,702000331741729E+003	-3,0004436E-002	-3,0521156E-002	-1,1013923E-001	3,3615765E-006
2	1	0	1	2,704000331691204E+003	-2,9696496E-002	-3,0253705E-002	-1,0991016E-001	3,3251895E-006
2	1	0	1	2,706000331640680E+003	-2,9696496E-002	-3,0119978E-002	-1,0990380E-001	3,3102999E-006
2	1	0	1	2,708000331590156E+003	-2,9388556E-002	-2,9833423E-002	-1,0970018E-001	3,2727319E-006
2	1	0	1	2,710000331539632E+003	-2,9080614E-002	-2,9508658E-002	-1,0957929E-001	3,2335377E-006
2	1	0	1	2,712000331489107E+003	-2,9080614E-002	-2,9680593E-002	-1,0955382E-001	3,2516223E-006
2	1	0	1	2,714000331438583E+003	-2,8772675E-002	-2,9317621E-002	-1,0945203E-001	3,2088733E-006
2	1	0	1	2,716000331388059E+003	-2,8772675E-002	-2,9107479E-002	-1,0957929E-001	3,1895768E-006
2	1	0	1	2,718000331337535E+003	-2,8464735E-002	-2,8992858E-002	-1,0947111E-001	3,1738805E-006
2	1	0	1	2,720000331287010E+003	-2,8156795E-002	-2,8629886E-002	-1,0933749E-001	3,1303200E-006
2	1	0	1	2,722000331236486E+003	-2,8156795E-002	-2,8610783E-002	-1,0935658E-001	3,1287775E-006
2	1	0	1	2,724000331185962E+003	-2,7848855E-002	-2,8247813E-002	-1,0921023E-001	3,0849501E-006
2	1	0	1	2,726000331135438E+003	-2,7540915E-002	-2,7999463E-002	-1,0904479E-001	3,0531955E-006
2	1	0	1	2,728000331084913E+003	-2,7540915E-002	-2,8094983E-002	-1,0900662E-001	3,0625392E-006
2	1	0	1	2,730000331034389E+003	-2,7232975E-002	-2,7865738E-002	-1,0875209E-001	3,0304570E-006
2	1	0	1	2,732000330983865E+003	-2,6925035E-002	-2,7502766E-002	-1,0865029E-001	2,9881835E-006
2	1	0	1	2,734000330933341E+003	-2,6925035E-002	-2,7407248E-002	-1,0861211E-001	2,9767591E-006
2	1	0	1	2,736000330882816E+003	-2,6617095E-002	-2,7216209E-002	-1,0837031E-001	2,9494290E-006
2	1	0	1	2,738000330832292E+003	-2,6309155E-002	-2,6872342E-002	-1,0811580E-001	2,9053249E-006
2	1	0	1	2,740000330781768E+003	-2,6309155E-002	-2,6815031E-002	-1,0821125E-001	2,9016880E-006
2	1	0	1	2,742000330731244E+003	-2,6001215E-002	-2,6413852E-002	-1,0799490E-001	2,8525612E-006
2	1	0	1	2,744000330680719E+003	-2,5693275E-002	-2,6089089E-002	-1,0756222E-001	2,8062004E-006
2	1	0	1	2,746000330630195E+003	-2,5693275E-002	-2,6203712E-002	-1,0762584E-001	2,8201966E-006
2	1	0	1	2,748000330579671E+003	-2,5385335E-002	-2,5707014E-002	-1,0746678E-001	2,7626500E-006
2	1	0	1	2,750000330529147E+003	-2,5077393E-002	-2,5439562E-002	-1,0728224E-001	2,7292133E-006
2	1	0	1	2,752000330478622E+003	-2,5077393E-002	-2,5554184E-002	-1,0745404E-001	2,7459002E-006
2	1	0	1	2,754000330428098E+003	-2,4769453E-002	-2,5133902E-002	-1,0735224E-001	2,6981807E-006
2	1	0	1	2,756000330377574E+003	-2,4769453E-002	-2,5153005E-002	-1,0737769E-001	2,7008716E-006
2	1	0	1	2,758000330327050E+003	-2,4461513E-002	-2,5019281E-002	-1,0714862E-001	2,6807813E-006
2	1	0	1	2,760000330276525E+003	-2,4153573E-002	-2,4732724E-002	-1,0696409E-001	2,6455132E-006
2	1	0	1	2,762000330226001E+003	-2,4153573E-002	-2,4579894E-002	-1,0695773E-001	2,6290095E-006
2	1	0	1	2,764000330175477E+003	-2,3845633E-002	-2,4140507E-002	-1,0682411E-001	2,5787881E-006
2	1	0	1	2,766000330124953E+003	-2,3537694E-002	-2,3987679E-002	-1,0674775E-001	2,5606309E-006
2	1	0	1	2,768000330074428E+003	-2,3537694E-002	-2,4006782E-002	-1,0667140E-001	2,5608372E-006
2	1	0	1	2,770000330023904E+003	-2,3229754E-002	-2,3701122E-002	-1,0645506E-001	2,5231043E-006
2	1	0	1	2,772000329973380E+003	-2,2921814E-002	-2,3338150E-002	-1,0630235E-001	2,4809003E-006
2	1	0	1	2,774000329922856E+003	-2,2921814E-002	-2,3395462E-002	-1,0628325E-001	2,4865458E-006
2	1	0	1	2,776000329872331E+003	-2,2613874E-002	-2,3070699E-002	-1,0610509E-001	2,4479186E-006
2	1	0	1	2,778000329821807E+003	-2,2305934E-002	-2,2879660E-002	-1,0583784E-001	2,4215340E-006
2	1	0	1	2,780000329771283E+003	-2,2305934E-002	-2,2879660E-002	-1,0596510E-001	2,4244455E-006
2	1	0	1	2,782000329720759E+003	-2,1997994E-002	-2,2478482E-002	-1,0580604E-001	2,3783591E-006
2	1	0	1	2,784000329670234E+003	-2,1690054E-002	-2,2211030E-002	-1,0547516E-001	2,3427119E-006
2	1	0	1	2,786000329619710E+003	-2,1690054E-002	-2,2191927E-002	-1,0553242E-001	2,3419677E-006
2	1	0	1	2,788000329569186E+003	-2,1382114E-002	-2,1924473E-002	-1,0551970E-001	2,3134637E-006
2	1	0	1	2,790000329518662E+003	-2,1074172E-002	-2,1542400E-002	-1,0509337E-001	2,2639636E-006
2	1	0	1	2,792000329468137E+003	-2,1074172E-002	-2,1561503E-002	-1,0525246E-001	2,2694012E-006
2	1	0	1	2,794000329417613E+003	-2,0766232E-002	-2,1274947E-002	-1,0506156E-001	2,2351792E-006
2	1	0	1	2,796000329367089E+003	-2,0766232E-002	-2,1236740E-002	-1,0509975E-001	2,2319759E-006
2	1	0	1	2,798000329316565E+003	-2,0458292E-002	-2,0988390E-002	-1,0498521E-001	2,2034706E-006
2	1	0	1	2,800000329266040E+003	-2,0150352E-002	-2,0663626E-002	-1,0476886E-001	2,1649048E-006
2	1	0	1	2,802000329215516E+003	-2,0150352E-002	-2,0682732E-002	-1,0605419E-001	2,1934904E-006
2	1	0	1	2,804000329164992E+003	-1,9842412E-002	-2,0338863E-002	-1,0560241E-001	2,1478331E-006
2	1	0	1	2,806000329114468E+003	-1,9534472E-002	-1,9975893E-002	-1,0512519E-001	2,0999696E-006
2	1	0	1	2,808000329063943E+003	-1,9534472E-002	-2,0090515E-002	-1,0513156E-001	2,1121471E-006
2	1	0	1	2,810000329013419E+003	-1,9226532E-002	-1,9708440E-002	-1,0469887E-001	2,0634513E-006
2	1	0	1	2,812000328962895E+003	-1,8918592E-002	-1,9288158E-002	-1,0431709E-001	2,0120845E-006
2	1	0	1	2,814000328912371E+003	-1,8918592E-002	-1,9402780E-002	-1,0435528E-001	2,0247824E-006
2	1	0	1	2,816000328861846E+003	-1,8610653E-002	-1,9173535E-002	-1,0463525E-001	2,0062275E-006
2	1	0	1	2,818000328811322E+003	-1,8302713E-002	-1,8734150E-002	-1,0442526E-001	1,9563183E-006
2	1	0	1	2,820000328760798E+003	-1,8302713E-002	-1,8657735E-002	-1,0466070E-001	1,9527315E-006
2	1	0	1	2,822000328710274E+003	-1,7994773E-002	-1,8447593E-002	-1,0441890E-001	1,9262773E-006
2	1	0	1	2,824000328659749E+003	-1,7686833E-002	-1,8122829E-002	-1,0404348E-001	1,8855624E-006
2	1	0	1	2,826000328609225E+003	-1,7686833E-002	-1,8122829E-002	-1,0410075E-001	1,8866001E-006
2	1	0	1	2,828000328558701E+003	-1,7378893E-002	-1,7874481E-002	-1,0395440E-001	1,8581311E-006
2	1	0	1	2,830000328508177E+003	-1,7378893E-002	-1,7721651E-002	-1,0382713E-001	1,8399883E-006
2	1	0	1	2,832000328457652E+003	-1,7070951E-002	-1,7607030E-002	-1,0346445E-001	1,8217017E-006
2	1	0	1	2,834000328407128E+003	-1,6763011E-002	-1,7167643E-002	-1,0332446E-001	1,7738374E-006
2	1	0	1	2,836000328356604E+003	-1,6763011E-002	-1,7148539E-002	-1,0344536E-001	1,7739368E-006
2	1	0	1	2,838000328306080E+003	-1,6455071E-002	-1,6938398E-002	-1,0322902E-001	1,7485341E-006
2	1	0	1	2,840000328255555E+003	-1,6147131E-002	-1,6670946E-002	-1,0305086E-001	1,7179553E-006
2	1	0	1	2,842000328205031E+003	-1,6147131E-002	-1,6709153E-002	-1,0305086E-001	1,7218925E-006
2	1	0	1	2,844000328154507E+003	-1,5839191E-002	-1,6212456E-002	-1,0286632E-001	1,6677158E-006
2	1	0	1	2,846000328103983E+003	-1,5531252E-002	-1,6097832E-002	-1,0265634E-001	1,6525446E-006
2	1	0	1	2,848000328053458E+003	-1,5531252E-002	-1,5983211E-002	-1,0271361E-001	1,6416932E-006
2	1	0	1	2,850000328002934E+003	-1,5223311E-002	-1,5811278E-002	-1,0254818E-001	1,6214178E-006
2	1	0	1	2,852000327952410E+003	-1,4915371E-002	-1,5543825E-002	-1,0235092E-001	1,5909247E-006
2	1	0	1	2,854000327901886E+003	-1,4915371E-002	-1,5429203E-002	-1,0219185E-001	1,5767389E-006
2	1	0	1	2,856000327851361E+003	-1,4607431E-002	-1,5104439E-002	-1,0205823E-001	1,5415324E-006
2	1	0	1	2,858000327800837E+003	-1,4299491E-002	-1,4856091E-002	-1,0177825E-001	1,5120270E-006
2	1	0	1	2,860000327750313E+003	-1,4299491E-002	-1,4722365E-002	-1,0188643E-001	1,5000091E-006
2	1	0	1	2,862000327699789E+003	-1,3991551E-002	-1,4512223E-002	-1,0174008E-001	1,4764747E-006
2	1	0	1	2,864000327649264E+003	-1,3683612E-002	-1,4149252E-002	-1,0142829E-001	1,4351345E-006
2	1	0	1	2,866000327598740E+003	-1,3683612E-002	-1,4282978E-002	-1,0149829E-001	1,4496978E-006
2	1	0	1	2,868000327548216E+003	-1,3375672E-002	-1,3843592E-002	-1,0123740E-001	1,4014893E-006
2	1	0	1	2,870000327497692E+003	-1,3375672E-002	-1,3824489E-002	-1,0132012E-001	1,4006988E-006
2	1	0	1	2,872000327447167E+003	-1,3067731E-002	-1,3671659E-002	-1,0111014E-001	1,3823433E-006
2	1	0	1	2,874000327396643E+003	-1,2759791E-002	-1,3251376E-002	-1,0083017E-001	1,3361386E-006
2	1	0	1	2,876000327346119E+003	-1,2759791E-002	-1,3232273E-002	-1,0091289E-001	1,3353069E-006
2	1	0	1	2,878000327295595E+003	-1,2451851E-002	-1,2888405E-002	-1,0080472E-001	1,2992120E-006
2	1	0	1	2,880000327245070E+003	-1,2143911E-002	-1,2544538E-002	-1,0062019E-001	1,2622338E-006
2	1	0	1	2,882000327194546E+003	-1,2143911E-002	-1,2678265E-002	-1,0083017E-001	1,2783516E-006
2	1	0	1	2,884000327144022E+003	-1,1835971E-002	-1,2353501E-002	-1,0051203E-001	1,2416755E-006
2	1	0	1	2,886000327093498E+003	-1,1528031E-002	-1,1990529E-002	-1,0034658E-001	1,2032086E-006
2	1	0	1	2,888000327042973E+003	-1,1528031E-002	-1,2066945E-002	-1,0056292E-001	1,2134872E-006
2	1	0	1	2,890000326992449E+003	-1,1220090E-002	-1,1818596E-002	-1,0032114E-001	1,1856550E-006
2	1	0	1	2,892000326941925E+003	-1,0912150E-002	-1,1532040E-002	-1,0007934E-001	1,1541189E-006
2	1	0	1	2,894000326891401E+003	-1,0912150E-002	-1,1341003E-002	-9,9856637E-002	1,1324744E-006
2	1	0	1	2,896000326840876E+003	-1,0604210E-002	-1,1169069E-002	-9,9818453E-002	1,1148792E-006
2	1	0	1	2,898000326790352E+003	-1,0296270E-002	-1,0882513E-002	-9,9557579E-002	1,0834366E-006
2	1	0	1	2,900000326739828E+003	-1,0296270E-002	-1,0748787E-002	-1,0032114E-001	1,0783305E-006
2	1	0	1	2,902000326689304E+003	-9,9883303E-003	-1,0443127E-002	-9,9882089E-002	1,0430813E-006
2	1	0	1	2,904000326638779E+003	-9,6803904E-003	-1,0175674E-002	-9,9551208E-002	1,0130007E-006
2	1	0	1	2,906000326588255E+003	-9,6803904E-003	-1,0175674E-002	-9,9818453E-002	1,0157200E-006
2	1	0	1	2,908000326537731E+003	-9,3724495E-003	-9,7936001E-003	-9,9557579E-002	9,7502709E-007
2	1	0	1	2,910000326487207E+003	-9,3724495E-003	-9,9273259E-003	-9,9563934E-002	9,8840360E-007
2	1	0	1	2,912000326436682E+003	-9,0645095E-003	-9,5070433E-003	-1,0066473E-001	9,5702399E-007
2	1	0	1	2,914000326386158E+003	-8,7565696E-003	-9,2969025E-003	-1,0022569E-001	9,3178846E-007
2	1	0	1	2,916000326335634E+003	-8,7565696E-003	-9,2586949E-003	-1,0014933E-001	9,2725213E-007
2	1	0	1	2,918000326285110E+003	-8,4486296E-003	-9,0294499E-003	-9,9360324E-002	8,9716906E-007
2	1	0	1	2,920000326234585E+003	-8,1406897E-003	-8,7046865E-003	-9,9264875E-002	8,6406965E-007
2	1	0	1	2,922000326184061E+003	-8,1406897E-003	-8,5709607E-003	-9,9309422E-002	8,5117716E-007
2	1	0	1	2,924000326133537E+003	-7,8327497E-003	-8,4181307E-003	-1,0041658E-001	8,4531990E-007
2	1	0	1	2,926000326083013E+003	-7,5248098E-003	-8,1506781E-003	-1,0055656E-001	8,1960417E-007
2	1	0	1	2,928000326032488E+003	-7,5248098E-003	-8,0551598E-003	-1,0075382E-001	8,1158811E-007
2	1	0	1	2,930000325981964E+003	-7,2168694E-003	-7,8068110E-003	-1,0086834E-001	7,8746012E-007
2	1	0	1	2,932000325931440E+003	-6,9089294E-003	-7,4056326E-003	-1,0019387E-001	7,4199897E-007
2	1	0	1	2,934000325880916E+003	-6,9089294E-003	-7,3865289E-003	-1,0005389E-001	7,3905096E-007
2	1	0	1	2,936000325830391E+003	-6,6009895E-003	-7,3101139E-003	-9,9812090E-002	7,2963775E-007
2	1	0	1	2,938000325779867E+003	-6,2930491E-003	-6,8516242E-003	-9,9723011E-002	6,8326460E-007
2	1	0	1	2,940000325729343E+003	-6,2930491E-003	-6,8898313E-003	-9,9621199E-002	6,8637326E-007
2	1	0	1	2,942000325678819E+003	-5,9851091E-003	-6,4504454E-003	-9,9252149E-002	6,4022055E-007
2	1	0	1	2,944000325628294E+003	-5,6771692E-003	-6,2785116E-003	-9,8883092E-002	6,2083865E-007
2	1	0	1	2,946000325577770E+003	-5,6771692E-003	-6,2020971E-003	-9,8997630E-002	6,1399294E-007
2	1	0	1	2,948000325527246E+003	-5,3692288E-003	-5,9537482E-003	-9,8762192E-002	5,8800521E-007
2	1	0	1	2,950000325476722E+003	-5,3692288E-003	-5,9155407E-003	-9,8870374E-002	5,8487171E-007
2	1	0	1	2,952000325426197E+003	-5,0612888E-003	-5,6480886E-003	-9,8666757E-002	5,5727861E-007
2	1	0	1	2,954000325375673E+003	-4,7533489E-003	-5,2851173E-003	-9,8584034E-002	5,2102820E-007
2	1	0	1	2,956000325325149E+003	-4,7533489E-003	-5,3233248E-003	-9,8711289E-002	5,2547227E-007
2	1	0	1	2,958000325274625E+003	-4,4454085E-003	-5,0176652E-003	-9,8297708E-002	4,9322500E-007
2	1	0	1	2,960000325224100E+003	-4,1374685E-003	-4,6929014E-003	-9,8049551E-002	4,6013687E-007
2	1	0	1	2,962000325173576E+003	-4,1374685E-003	-4,6355901E-003	-9,8132260E-002	4,5490094E-007
2	1	0	1	2,964000325123052E+003	-3,8295286E-003	-4,4445526E-003	-9,8221347E-002	4,3654995E-007
2	1	0	1	2,966000325072528E+003	-3,5215886E-003	-4,1197892E-003	-9,7973190E-002	4,0362889E-007
2	1	0	1	2,968000325022003E+003	-3,5215886E-003	-4,1197892E-003	-9,7973190E-002	4,0362889E-007
2	1	0	1	2,970000324971479E+003	-3,2136485E-003	-3,7568184E-003	-9,7795025E-002	3,6739814E-007
2	1	0	1	2,972000324920955E+003	-2,9057083E-003	-3,3174322E-003	-9,7585045E-002	3,2373177E-007
2	1	0	1	2,974000324870431E+003	-2,9057083E-003	-3,4893660E-003	-9,7629592E-002	3,4066539E-007
2	1	0	1	2,976000324819906E+003	-2,5977683E-003	-3,0881874E-003	-9,7311437E-002	3,0051595E-007
2	1	0	1	2,978000324769382E+003	-2,2898281E-003	-2,7634238E-003	-9,7076014E-002	2,6826217E-007
2	1	0	1	2,980000324718858E+003	-2,2898281E-003	-2,8016313E-003	-9,7241446E-002	2,7243468E-007
2	1	0	1	2,982000324668334E+003	-1,9818880E-003	-2,4768678E-003	-9,6904211E-002	2,4001892E-007
2	1	0	1	2,984000324617809E+003	-1,6739480E-003	-2,1330004E-003	-9,6808761E-002	2,0649313E-007
2	1	0	1	2,986000324567285E+003	-1,6739480E-003	-2,3049340E-003	-9,6566968E-002	2,2258048E-007
2	1	0	1	2,988000324516761E+003	-1,3660080E-003	-1,8846518E-003	-9,6369714E-002	1,8162336E-007
2	1	0	1	2,990000324466237E+003	-1,3660080E-003	-1,9610669E-003	-9,7196899E-002	1,9060961E-007
2	1	0	1	2,992000324415712E+003	-1,0580679E-003	-1,6171995E-003	-9,6942388E-002	1,5677519E-007
2	1	0	1	2,994000324365188E+003	-7,5012777E-004	-1,3497472E-003	-9,6528791E-002	1,3028946E-007
2	1	0	1	2,996000324314664E+003	-7,5012777E-004	-1,2924359E-003	-9,6560605E-002	1,2479839E-007
2	1	0	1	2,998000324264140E+003	-4,4218771E-004	-8,5304992E-004	-9,6356988E-002	8,2197317E-008
2	1	0	1	3,000000324213615E+003	-1,3424762E-004	-5,8559759E-004	-9,6064292E-002	5,6255018E-008
2	1	0	1	3,002000324163091E+003	-1,3424762E-004	-5,8559759E-004	-9,6026123E-002	5,6232665E-008
2	1	0	1	3,004000324112567E+003	1,7369248E-004	-2,6083403E-004	-9,5873401E-002	2,5007045E-008
2	1	0	1	3,006000324062043E+003	4,8163257E-004	-6,9796632E-005	-9,5606163E-002	6,6729879E-009
2	1	0	1	3,008000324011518E+003	4,8163257E-004	-1,4621159E-004	-9,5752500E-002	1,4000126E-008
2	1	0	1	3,010000323960994E+003	7,8957266E-004	2,3586320E-004	-9,5625244E-002	2,2554476E-008
2	1	0	1	3,012000323910470E+003	1,0975128E-003	6,5614551E-004	-9,5497981E-002	6,2660568E-008
2	1	0	1	3,014000323859946E+003	1,0975128E-003	5,2241934E-004	-9,5294371E-002	4,9783623E-008
2	1	0	1	3,016000323809421E+003	1,4054528E-003	7,7076792E-004	-9,5205292E-002	7,3381187E-008
2	1	0	1	3,018000323758897E+003	1,7133930E-003	1,1719465E-003	-9,5027126E-002	1,1136671E-007
2	1	0	1	3,020000323708373E+003	1,7133930E-003	1,1337390E-003	-9,5090762E-002	1,0780811E-007
2	1	0	1	3,022000323657849E+003	2,0213332E-003	1,5540213E-003	-9,5466174E-002	1,4835646E-007
2	1	0	1	3,024000323607324E+003	2,0213332E-003	1,5158139E-003	-9,5249824E-002	1,4438100E-007
2	1	0	1	3,026000323556800E+003	2,3292731E-003	1,7450587E-003	-9,6675143E-002	1,6870379E-007
2	1	0	1	3,028000323506276E+003	2,6372133E-003	2,1462373E-003	-9,6694231E-002	2,0752877E-007
2	1	0	1	3,030000323455752E+003	2,6372133E-003	2,1080298E-003	-9,6293360E-002	2,0298927E-007
2	1	0	1	3,032000323405227E+003	2,9451535E-003	2,3945859E-003	-9,5892496E-002	2,2962281E-007
2	1	0	1	3,034000323354703E+003	3,2530935E-003	2,7002457E-003	-9,5555246E-002	2,5802265E-007
2	1	0	1	3,036000323304179E+003	3,2530935E-003	2,7384532E-003	-9,5466174E-002	2,6142965E-007
2	1	0	1	3,038000323253655E+003	3,5610336E-003	3,0823206E-003	-9,5173471E-002	2,9335516E-007
2	1	0	1	3,040000323203130E+003	3,8689736E-003	3,5599140E-003	-9,4982579E-002	3,3812981E-007
2	1	0	1	3,042000323152606E+003	3,8689736E-003	3,3879804E-003	-9,4963498E-002	3,2173446E-007
2	1	0	1	3,044000323102082E+003	4,1769138E-003	3,6936402E-003	-9,4696246E-002	3,4977387E-007
2	1	0	1	3,046000323051558E+003	4,4848542E-003	4,1139228E-003	-9,4365381E-002	3,8821190E-007
2	1	0	1	3,048000323001033E+003	4,4848542E-003	4,1330261E-003	-9,4486266E-002	3,9051420E-007
2	1	0	1	3,050000322950509E+003	4,7927941E-003	4,5342050E-003	-9,4250843E-002	4,2735263E-007
2	1	0	1	3,052000322899985E+003	5,1007341E-003	4,8398646E-003	-9,4193578E-002	4,5588416E-007
2	1	0	1	3,054000322849461E+003	5,1007341E-003	4,6679312E-003	-9,4225392E-002	4,3983766E-007
2	1	0	1	3,056000322798936E+003	5,4086745E-003	4,9735908E-003	-9,4047226E-002	4,6775241E-007
2	1	0	1	3,058000322748412E+003	5,7166144E-003	5,2983547E-003	-9,4180845E-002	4,9900353E-007
2	1	0	1	3,060000322697888E+003	5,7166144E-003	5,2983547E-003	-9,4142668E-002	4,9880123E-007
2	1	0	1	3,062000322647364E+003	6,0245544E-003	5,6804293E-003	-9,4085395E-002	5,3444546E-007
